Season,BetType,Odds,P_Model,Won,Flat_P,Kelly_P,Kelly_S,Flat_S,League
2022,X,4.75,0.36979906772154464,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,1,3.2,0.3584774647464423,0,-10.0,-16.719078089615394,16.719078089615394,10.0,LaLiga
2022,1,3.3,0.38501445321220523,1,23.0,67.63692390006932,29.407358217421443,10.0,LaLiga
2022,1,5.0,0.28195300633390946,0,-10.0,-25.61031447934671,25.61031447934671,10.0,LaLiga
2022,X,4.33,0.2971043975625067,0,-10.0,-21.50615926769174,21.50615926769174,10.0,LaLiga
2022,X,6.5,0.23240169901341665,1,55.0,127.65276089680205,23.209592890327645,10.0,LaLiga
2022,1,3.75,0.43915080576773846,1,27.5,137.5,50.0,10.0,LaLiga
2022,X,10.0,0.23605197630547936,0,-10.0,-37.79221564041094,37.79221564041094,10.0,LaLiga
2022,2,3.75,0.3467942937819422,0,-10.0,-27.316236516571212,27.316236516571212,10.0,LaLiga
2022,X,4.0,0.31876410371199443,0,-10.0,-22.921367903998142,22.921367903998142,10.0,LaLiga
2022,X,4.5,0.28091861599790996,1,35.0,66.03344299764868,18.866697999328196,10.0,LaLiga
2022,1,4.75,0.3064975857099356,1,37.5,113.96588303054855,30.390902141479614,10.0,LaLiga
2022,X,4.2,0.26981695490056246,0,-10.0,-10.408688326747056,10.408688326747056,10.0,LaLiga
2022,1,5.75,0.25607105048725004,0,-10.0,-24.863607384299357,24.863607384299357,10.0,LaLiga
2022,1,3.25,0.38644582347984713,0,-10.0,-28.438769589944798,28.438769589944798,10.0,LaLiga
2022,X,4.5,0.3269576237882539,0,-10.0,-33.66495050336733,33.66495050336733,10.0,LaLiga
2022,2,3.5,0.3103537288838283,0,-10.0,-8.62380510933991,8.62380510933991,10.0,LaLiga
2022,X,8.5,0.15845984432359264,0,-10.0,-11.563622558351247,11.563622558351247,10.0,LaLiga
2022,X,5.5,0.19145193672617897,0,-10.0,-2.943647332999134,2.943647332999134,10.0,LaLiga
2022,2,3.4,0.3838149531766127,0,-10.0,-31.76779591671698,31.76779591671698,10.0,LaLiga
2022,1,6.5,0.2066871130755252,0,-10.0,-15.612101590496085,15.612101590496085,10.0,LaLiga
2022,X,4.75,0.2502841174187322,0,-10.0,-12.589970515931862,12.589970515931862,10.0,LaLiga
2022,X,6.5,0.19077211093761096,1,55.0,60.00468027361782,10.909941867930513,10.0,LaLiga
2022,1,4.0,0.4832719353919737,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,X,4.0,0.29979831315730093,0,-10.0,-16.59943771910031,16.59943771910031,10.0,LaLiga
2022,1,3.25,0.33724126303165725,1,22.5,24.00852621322153,10.670456094765123,10.0,LaLiga
2022,2,3.2,0.3595441501665641,1,22.0,37.63532013325127,17.106963696932393,10.0,LaLiga
2022,1,4.2,0.3833452093275231,0,-10.0,-47.66014681059352,47.66014681059352,10.0,LaLiga
2022,1,2.4,0.5397114466595724,1,14.0,70.0,50.0,10.0,LaLiga
2022,1,5.0,0.3056762499492322,0,-10.0,-33.02382810913507,33.02382810913507,10.0,LaLiga
2022,1,3.1,0.3683509675622572,0,-10.0,-16.891428505118732,16.891428505118732,10.0,LaLiga
2022,X,8.0,0.19043140023286367,0,-10.0,-18.694685780818194,18.694685780818194,10.0,LaLiga
2022,1,3.5,0.4587100902355153,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,X,4.2,0.32692389603431354,1,32.0,93.27009083602923,29.14690338625913,10.0,LaLiga
2022,X,4.33,0.3050072996713869,0,-10.0,-24.075195764046946,24.075195764046946,10.0,LaLiga
2022,X,4.0,0.34359426718259534,0,-10.0,-31.19808906086511,31.19808906086511,10.0,LaLiga
2022,1,3.25,0.3837794598734617,1,22.5,61.82081114718763,27.475916065416722,10.0,LaLiga
2022,2,2.2,0.543279401259018,1,12.000000000000002,48.80367069245988,40.669725577049896,10.0,LaLiga
2022,1,5.0,0.2997342736983606,0,-10.0,-31.166960530737683,31.166960530737683,10.0,LaLiga
2022,X,4.5,0.3163602153305967,0,-10.0,-30.25864064197752,30.25864064197752,10.0,LaLiga
2022,1,2.2,0.5775669964068099,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,1,5.0,0.38570406607992963,1,40.0,200.0,50.0,10.0,LaLiga
2022,X,5.25,0.29635299210016147,0,-10.0,-32.69724756034398,32.69724756034398,10.0,LaLiga
2022,1,1.44,0.8165435172217547,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,1,3.0,0.39412438875164807,1,20.0,45.59329156373604,22.79664578186802,10.0,LaLiga
2022,1,3.0,0.4370771908173882,0,-10.0,-38.90394655652057,38.90394655652057,10.0,LaLiga
2022,1,3.75,0.3469655250038339,0,-10.0,-27.374610796761544,27.374610796761544,10.0,LaLiga
2022,X,4.0,0.2698683938755506,0,-10.0,-6.622797958516872,6.622797958516872,10.0,LaLiga
2022,1,3.5,0.3525392551831019,0,-10.0,-23.388739314085672,23.388739314085672,10.0,LaLiga
2022,X,7.5,0.20627151566983637,0,-10.0,-21.039860289375877,21.039860289375877,10.0,LaLiga
2022,1,3.2,0.3411979544345048,1,22.0,22.958363547603835,10.435619794365378,10.0,LaLiga
2022,1,2.0,0.5667418159942487,1,10.0,33.370907997124334,33.370907997124334,10.0,LaLiga
2022,X,7.0,0.2400968047396892,0,-10.0,-28.361568049076013,28.361568049076013,10.0,LaLiga
2022,1,3.5,0.4362476027300251,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,1,3.1,0.45875486484667444,1,21.0,105.0,50.0,10.0,LaLiga
2022,1,7.0,0.3781100502824232,1,60.0,300.0,50.0,10.0,LaLiga
2022,X,4.75,0.25671053869650445,0,-10.0,-14.625003920559749,14.625003920559749,10.0,LaLiga
2022,1,3.5,0.3631352815841497,0,-10.0,-27.097348554452406,27.097348554452406,10.0,LaLiga
2022,1,4.75,0.23045426313632364,0,-10.0,-6.310516659835826,6.310516659835826,10.0,LaLiga
2022,X,6.5,0.23662462670618867,0,-10.0,-24.457276072283015,24.457276072283015,10.0,LaLiga
2022,1,3.5,0.303626737955246,0,-10.0,-6.269358284336102,6.269358284336102,10.0,LaLiga
2022,1,4.2,0.3848206170092097,0,-10.0,-48.144264956146955,48.144264956146955,10.0,LaLiga
2022,X,4.2,0.2659240148188145,0,-10.0,-9.13131736242351,9.13131736242351,10.0,LaLiga
2022,2,3.6,0.32868959653715546,0,-10.0,-17.623321878246117,17.623321878246117,10.0,LaLiga
2022,X,4.75,0.2808900473180754,0,-10.0,-22.281848317390537,22.281848317390537,10.0,LaLiga
2022,2,3.9,0.3533946443111668,0,-10.0,-32.606820070133665,32.606820070133665,10.0,LaLiga
2022,1,9.5,0.38534917214606984,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,X,5.0,0.216596991506256,0,-10.0,-5.186559845704999,5.186559845704999,10.0,LaLiga
2022,1,3.4,0.4169668194537724,0,-10.0,-43.509081889877734,43.509081889877734,10.0,LaLiga
2022,1,1.2,0.9183979432442871,1,1.9999999999999996,9.999999999999998,50.0,10.0,LaLiga
2022,X,4.0,0.31279199802761753,1,30.0,62.79199802761753,20.930666009205844,10.0,LaLiga
2022,2,3.2,0.3887830892969191,0,-10.0,-27.739305198879684,27.739305198879684,10.0,LaLiga
2022,X,4.0,0.33646365901079794,0,-10.0,-28.82121967026598,28.82121967026598,10.0,LaLiga
2022,2,3.8,0.3424267807928126,0,-10.0,-26.894800626132838,26.894800626132838,10.0,LaLiga
2022,1,2.1,0.5422945564572742,0,-10.0,-31.549674672789962,31.549674672789962,10.0,LaLiga
2022,1,3.5,0.3883142076301646,0,-10.0,-35.90997267055762,35.90997267055762,10.0,LaLiga
2022,1,3.0,0.4082822362629166,1,20.0,56.21167719718745,28.105838598593724,10.0,LaLiga
2022,2,3.2,0.34238022514213445,0,-10.0,-10.865536415321634,10.865536415321634,10.0,LaLiga
2022,X,5.5,0.29000085872373,1,45.0,148.75118074512872,33.05581794336194,10.0,LaLiga
2022,X,4.75,0.2352303255076524,0,-10.0,-7.822936410756591,7.822936410756591,10.0,LaLiga
2022,1,5.75,0.2802932290585449,0,-10.0,-32.19400353087544,32.19400353087544,10.0,LaLiga
2022,X,4.2,0.2613074533333699,0,-10.0,-7.616508125012008,7.616508125012008,10.0,LaLiga
2022,X,7.0,0.20633104674308958,0,-10.0,-18.513221966734456,18.513221966734456,10.0,LaLiga
2022,X,4.33,0.30188057983000466,0,-10.0,-23.058777076870893,23.058777076870893,10.0,LaLiga
2022,1,6.0,0.31653078667583573,0,-10.0,-44.959236002750714,44.959236002750714,10.0,LaLiga
2022,2,3.6,0.31435956114492897,1,26.0,32.923605030436065,12.662925011706179,10.0,LaLiga
2022,2,3.8,0.3443792130053593,0,-10.0,-27.557232983961192,27.557232983961192,10.0,LaLiga
2022,1,1.36,0.7816302961981526,1,3.600000000000001,15.754300707371883,43.76194640936633,10.0,LaLiga
2022,1,3.8,0.4703133750523775,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,1,4.33,0.41351225348733484,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,2,3.75,0.30089267723324126,0,-10.0,-11.667958147695884,11.667958147695884,10.0,LaLiga
2022,X,4.33,0.2807890482601326,0,-10.0,-16.202445868346413,16.202445868346413,10.0,LaLiga
2022,1,4.75,0.26309378210168316,1,37.5,62.423866245748755,16.646364332199667,10.0,LaLiga
2022,X,5.25,0.3195130643282901,0,-10.0,-39.84962280726606,39.84962280726606,10.0,LaLiga
2022,X,4.0,0.28393198054299423,0,-10.0,-11.310660180998077,11.310660180998077,10.0,LaLiga
2022,1,3.75,0.30957046852088216,0,-10.0,-14.626296086664365,14.626296086664365,10.0,LaLiga
2022,1,4.75,0.39771298627313373,1,37.5,187.5,50.0,10.0,LaLiga
2022,X,8.5,0.12760602733274687,0,-10.0,-2.821707744278279,2.821707744278279,10.0,LaLiga
2022,X,5.0,0.21653014744017243,0,-10.0,-5.16567107505389,5.16567107505389,10.0,LaLiga
2022,1,3.1,0.36571017325432553,1,21.0,33.425384272102285,15.91684965338204,10.0,LaLiga
2022,1,2.38,0.48397288869833416,1,13.799999999999999,37.963868775508836,27.510049837325244,10.0,LaLiga
2022,1,3.6,0.43489172887044547,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,X,7.5,0.2059697409596232,0,-10.0,-20.952809892199003,20.952809892199003,10.0,LaLiga
2022,X,4.33,0.29392618713365665,0,-10.0,-20.473002273928927,20.473002273928927,10.0,LaLiga
2022,2,3.75,0.2807033618315143,0,-10.0,-4.78523698801624,4.78523698801624,10.0,LaLiga
2022,X,4.0,0.26718350567081567,0,-10.0,-5.727835223605223,5.727835223605223,10.0,LaLiga
2022,1,2.1,0.5324154352435425,1,11.0,29.518103502859827,26.834639548054387,10.0,LaLiga
2022,1,8.0,0.3082966405634721,1,70.0,350.0,50.0,10.0,LaLiga
2022,2,3.1,0.3518354148070557,1,21.0,22.672446475468178,10.796403083556275,10.0,LaLiga
2022,1,5.25,0.3273062503434643,0,-10.0,-42.256342017834555,42.256342017834555,10.0,LaLiga
2022,2,3.3,0.34329375535281503,0,-10.0,-14.442325289596702,14.442325289596702,10.0,LaLiga
2022,X,4.0,0.29081733413672434,1,30.0,40.817334136724334,13.605778045574779,10.0,LaLiga
2022,1,2.15,0.4937591817623325,0,-10.0,-13.387443649785865,13.387443649785865,10.0,LaLiga
2022,X,4.75,0.247344294794263,0,-10.0,-11.659026684849955,11.659026684849955,10.0,LaLiga
2022,2,3.75,0.3192326326717334,0,-10.0,-17.920215683545482,17.920215683545482,10.0,LaLiga
2022,1,3.6,0.29882380954719207,1,26.0,18.941428592472885,7.285164843258802,10.0,LaLiga
2022,1,4.0,0.4070922657571619,0,-10.0,-50.0,50.0,10.0,LaLiga
2022,X,4.5,0.23905758066180313,0,-10.0,-5.411365212722436,5.411365212722436,10.0,LaLiga
2022,1,3.3,0.3808094721654445,1,23.0,64.16781453649168,27.899049798474643,10.0,LaLiga
2022,1,3.0,0.4335037512131931,1,20.0,75.12781340989483,37.563906704947414,10.0,LaLiga
2022,2,2.4,0.5762914966930999,1,14.0,70.0,50.0,10.0,LaLiga
2022,X,5.0,0.33400963028112346,0,-10.0,-41.87800946285108,41.87800946285108,10.0,LaLiga
2022,2,3.6,0.3853703153362986,1,26.0,96.83328380266876,37.243570693334135,10.0,LaLiga
2022,2,3.5,0.32533953589259795,0,-10.0,-13.868837562409286,13.868837562409286,10.0,LaLiga
2022,2,3.4,0.3536248374886995,0,-10.0,-21.075463277247728,21.075463277247728,10.0,LaLiga
2022,1,3.0,0.36947381452606587,1,20.0,27.105360894549403,13.552680447274701,10.0,LaLiga
2023,1,2.45,0.4472362737649272,0,-10.0,-16.504977711046855,16.504977711046855,10.0,LaLiga
2023,1,2.4,0.5257230985883771,0,-10.0,-46.73847082359017,46.73847082359017,10.0,LaLiga
2023,1,6.5,0.34412139444945183,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,X,4.0,0.26729286564827553,0,-10.0,-5.764288549425178,5.764288549425178,10.0,LaLiga
2023,X,5.5,0.2527908844016846,0,-10.0,-21.68610356718142,21.68610356718142,10.0,LaLiga
2023,1,2.2,0.48038533684454626,1,12.000000000000002,14.211935264500486,11.843279387083737,10.0,LaLiga
2023,1,8.0,0.19675457106328587,0,-10.0,-20.501306018081674,20.501306018081674,10.0,LaLiga
2023,X,7.0,0.19130690451552687,0,-10.0,-14.131180483695335,14.131180483695335,10.0,LaLiga
2023,1,3.3,0.49338664102963836,1,23.0,114.99999999999999,50.0,10.0,LaLiga
2023,1,4.33,0.43868746915397394,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,1,4.75,0.26094430371816796,0,-10.0,-15.96569617741985,15.96569617741985,10.0,LaLiga
2023,1,2.05,0.5787941168458538,0,-10.0,-44.41141417476197,44.41141417476197,10.0,LaLiga
2023,1,2.25,0.5362586763970169,0,-10.0,-41.31640437865758,41.31640437865758,10.0,LaLiga
2023,2,2.0,0.6345791242447265,1,10.0,50.0,50.0,10.0,LaLiga
2023,1,3.4,0.3208202305306544,1,24.0,22.697195951056237,9.457164979606766,10.0,LaLiga
2023,X,5.25,0.20868711740250614,0,-10.0,-5.6239627272445505,5.6239627272445505,10.0,LaLiga
2023,1,3.3,0.34564101288708665,0,-10.0,-15.284276361672386,15.284276361672386,10.0,LaLiga
2023,1,5.25,0.22119261108654056,0,-10.0,-9.485953423784581,9.485953423784581,10.0,LaLiga
2023,X,5.25,0.21948459656531064,0,-10.0,-8.95847835105181,8.95847835105181,10.0,LaLiga
2023,X,4.0,0.29875822585426615,0,-10.0,-16.25274195142205,16.25274195142205,10.0,LaLiga
2023,1,3.8,0.3159592145115021,1,28.0,50.161253785927,17.91473349497393,10.0,LaLiga
2023,X,4.5,0.30750615455261693,0,-10.0,-27.41269253476973,27.41269253476973,10.0,LaLiga
2023,X,4.0,0.2634287514375067,0,-10.0,-4.476250479168905,4.476250479168905,10.0,LaLiga
2023,X,4.0,0.29265123598623605,0,-10.0,-14.217078662078682,14.217078662078682,10.0,LaLiga
2023,1,4.2,0.5077229531629547,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,1,3.0,0.5665596074672972,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,X,6.0,0.25288270604615004,0,-10.0,-25.864811813845012,25.864811813845012,10.0,LaLiga
2023,1,7.5,0.28124710786469254,0,-10.0,-42.667434960969,42.667434960969,10.0,LaLiga
2023,X,7.0,0.19431599785550235,0,-10.0,-15.008832707854857,15.008832707854857,10.0,LaLiga
2023,1,2.25,0.5005575513736972,0,-10.0,-25.250898118163743,25.250898118163743,10.0,LaLiga
2023,1,3.0,0.4334155590670155,0,-10.0,-37.53083465013082,37.53083465013082,10.0,LaLiga
2023,2,2.15,0.5074905596251433,1,11.5,22.776175798514544,19.805370259577867,10.0,LaLiga
2023,1,2.2,0.6062067764692253,1,12.000000000000002,60.00000000000001,50.0,10.0,LaLiga
2023,1,2.3,0.4766492441316819,1,12.999999999999998,24.07331537571705,18.517934904397734,10.0,LaLiga
2023,2,3.75,0.3183478953109034,0,-10.0,-17.618600674171606,17.618600674171606,10.0,LaLiga
2023,X,5.0,0.306646830388607,0,-10.0,-33.32713449643969,33.32713449643969,10.0,LaLiga
2023,1,3.25,0.4074131381628118,0,-10.0,-36.01029989212649,36.01029989212649,10.0,LaLiga
2023,X,6.0,0.2039005820186652,0,-10.0,-11.170174605599557,11.170174605599557,10.0,LaLiga
2023,1,6.5,0.26803016127967455,0,-10.0,-33.73618401444931,33.73618401444931,10.0,LaLiga
2023,X,5.25,0.2410981519319655,1,42.5,66.44132441070471,15.633252802518756,10.0,LaLiga
2023,1,4.2,0.26771036043160595,0,-10.0,-9.717462016620715,9.717462016620715,10.0,LaLiga
2023,X,4.5,0.24377032806286555,0,-10.0,-6.9261768773496435,6.9261768773496435,10.0,LaLiga
2023,X,4.2,0.2591341727130589,0,-10.0,-6.903400421472451,6.903400421472451,10.0,LaLiga
2023,1,2.25,0.5206603106847072,0,-10.0,-34.29713980811826,34.29713980811826,10.0,LaLiga
2023,2,3.5,0.3702337270828943,0,-10.0,-29.58180447901302,29.58180447901302,10.0,LaLiga
2023,1,3.3,0.35621734606751027,0,-10.0,-19.077961089433018,19.077961089433018,10.0,LaLiga
2023,X,4.75,0.29670241853053664,0,-10.0,-27.289099201336597,27.289099201336597,10.0,LaLiga
2023,2,2.38,0.5497717961736043,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,1,3.1,0.34060143340609983,0,-10.0,-6.650528995108275,6.650528995108275,10.0,LaLiga
2023,1,5.75,0.4307261365263277,1,47.5,237.5,50.0,10.0,LaLiga
2023,1,3.1,0.3889644034506452,0,-10.0,-24.498767940119052,24.498767940119052,10.0,LaLiga
2023,X,4.0,0.3614828261741779,0,-10.0,-37.16094205805929,37.16094205805929,10.0,LaLiga
2023,X,5.5,0.21061694928288013,0,-10.0,-8.799623391991153,8.799623391991153,10.0,LaLiga
2023,1,4.75,0.4283685928107371,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,X,5.5,0.2425906271314829,0,-10.0,-18.56935829017534,18.56935829017534,10.0,LaLiga
2023,X,6.0,0.23339789084952553,0,-10.0,-20.019367254857656,20.019367254857656,10.0,LaLiga
2023,1,5.25,0.24076668823181033,0,-10.0,-15.530889012764952,15.530889012764952,10.0,LaLiga
2023,1,2.2,0.5649868302761245,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,1,6.0,0.18829049164954637,0,-10.0,-6.48714749486391,6.48714749486391,10.0,LaLiga
2023,X,4.5,0.26085819421433715,0,-10.0,-12.418705283179802,12.418705283179802,10.0,LaLiga
2023,1,2.15,0.5362625399514113,1,11.5,38.24111522388357,33.25314367294224,10.0,LaLiga
2023,1,2.38,0.5247874009948464,1,13.799999999999999,62.24850359193363,45.10761129850263,10.0,LaLiga
2023,X,4.0,0.2730377387468165,0,-10.0,-7.679246248938842,7.679246248938842,10.0,LaLiga
2023,X,8.0,0.20200414903631903,0,-10.0,-22.001185438948294,22.001185438948294,10.0,LaLiga
2023,X,4.2,0.3057354987540272,0,-10.0,-22.194460528665182,22.194460528665182,10.0,LaLiga
2023,1,2.0,0.5767654922054287,1,10.0,38.38274610271436,38.38274610271436,10.0,LaLiga
2023,1,3.2,0.49048976033592423,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,2,3.25,0.376414018345596,0,-10.0,-24.816173291465223,24.816173291465223,10.0,LaLiga
2023,X,6.5,0.26611299586536585,0,-10.0,-33.16974877840355,33.16974877840355,10.0,LaLiga
2023,X,5.0,0.28662528734241816,0,-10.0,-27.070402294505676,27.070402294505676,10.0,LaLiga
2023,1,5.0,0.4884533389963888,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,X,4.0,0.2991879354001342,1,30.0,49.18793540013422,16.39597846671141,10.0,LaLiga
2023,1,2.45,0.43986107091118026,0,-10.0,-13.389590298688214,13.389590298688214,10.0,LaLiga
2023,1,2.2,0.48845790770165154,1,12.000000000000002,18.651849235908347,15.543207696590287,10.0,LaLiga
2023,1,5.0,0.27366809800147246,0,-10.0,-23.021280625460147,23.021280625460147,10.0,LaLiga
2023,X,4.0,0.3400732419964186,0,-10.0,-30.024413998806192,30.024413998806192,10.0,LaLiga
2023,X,4.0,0.3073756808996085,1,30.0,57.37568089960848,19.12522696653616,10.0,LaLiga
2023,X,6.0,0.21452456964944622,0,-10.0,-14.357370894833865,14.357370894833865,10.0,LaLiga
2023,X,4.0,0.2877998196594911,0,-10.0,-12.599939886497028,12.599939886497028,10.0,LaLiga
2023,X,4.33,0.28658180443747633,1,33.3,60.2248033035681,18.08552651758802,10.0,LaLiga
2023,X,8.5,0.1664060061205415,0,-10.0,-13.81503506748676,13.81503506748676,10.0,LaLiga
2023,X,5.0,0.256526997983432,0,-10.0,-17.66468686982249,17.66468686982249,10.0,LaLiga
2023,1,2.4,0.47312762958683807,1,14.0,33.87657775210285,24.19755553721632,10.0,LaLiga
2023,1,4.75,0.30061902182724193,0,-10.0,-28.52935691195994,28.52935691195994,10.0,LaLiga
2023,1,5.75,0.48268996111262946,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,1,2.38,0.4500008701116272,0,-10.0,-12.862693997404472,12.862693997404472,10.0,LaLiga
2023,1,2.25,0.5177294678915051,1,12.5,41.22282568897162,32.97826055117729,10.0,LaLiga
2023,X,6.5,0.24605786748674455,0,-10.0,-27.244369939265436,27.244369939265436,10.0,LaLiga
2023,1,5.5,0.2703544984499698,0,-10.0,-27.052763415268547,27.052763415268547,10.0,LaLiga
2023,2,3.8,0.3401123882744959,0,-10.0,-26.109560307418253,26.109560307418253,10.0,LaLiga
2023,X,4.2,0.2899490826841481,0,-10.0,-17.014542755736105,17.014542755736105,10.0,LaLiga
2023,1,4.5,0.538893718960363,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,X,4.0,0.26701773688561786,1,30.0,17.01773688561786,5.67257896187262,10.0,LaLiga
2023,1,2.05,0.5636035039731232,0,-10.0,-36.99694836783394,36.99694836783394,10.0,LaLiga
2023,2,2.4,0.46855607326752363,1,14.0,31.13364396051416,22.238317114652972,10.0,LaLiga
2023,1,3.3,0.32878413524698197,1,23.0,21.24691157876013,9.237787642939187,10.0,LaLiga
2023,X,10.0,0.18385988410752396,0,-10.0,-23.294412252089987,23.294412252089987,10.0,LaLiga
2023,X,4.0,0.2680459058434824,0,-10.0,-6.015301947827474,6.015301947827474,10.0,LaLiga
2023,1,4.75,0.30470478739714135,0,-10.0,-29.82318267576143,29.82318267576143,10.0,LaLiga
2023,1,6.5,0.21177555967158304,0,-10.0,-17.115506266604086,17.115506266604086,10.0,LaLiga
2023,X,4.75,0.25695235972119684,0,-10.0,-14.701580578379003,14.701580578379003,10.0,LaLiga
2023,2,3.2,0.48092800180867407,1,22.0,110.00000000000001,50.0,10.0,LaLiga
2023,X,5.5,0.2161385631648026,0,-10.0,-10.486783189245243,10.486783189245243,10.0,LaLiga
2023,1,5.5,0.440029034670333,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,X,5.0,0.2306581608064544,0,-10.0,-9.580675252017002,9.580675252017002,10.0,LaLiga
2023,1,6.0,0.21829852694578036,0,-10.0,-15.489558083734112,15.489558083734112,10.0,LaLiga
2023,X,4.2,0.2532703342666935,0,-10.0,-4.9793284312588115,4.9793284312588115,10.0,LaLiga
2023,1,2.3,0.5213893019839069,0,-10.0,-38.30680664672801,38.30680664672801,10.0,LaLiga
2023,2,3.5,0.4261882956533725,0,-10.0,-49.16590347868037,49.16590347868037,10.0,LaLiga
2023,X,4.0,0.2883765394191992,1,30.0,38.37653941919922,12.792179806399739,10.0,LaLiga
2023,X,5.0,0.27501093988195174,0,-10.0,-23.440918713109923,23.440918713109923,10.0,LaLiga
2023,1,3.5,0.36707725502302285,1,25.0,71.192598145145,28.477039258058,10.0,LaLiga
2023,X,7.5,0.2407222714332673,1,65.0,201.3542589373762,30.977578298057875,10.0,LaLiga
2023,2,3.4,0.31668375189497905,0,-10.0,-7.992162129471747,7.992162129471747,10.0,LaLiga
2023,1,4.33,0.528307576118071,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,X,4.0,0.2987361151112478,1,30.0,48.73611511124781,16.24537170374927,10.0,LaLiga
2023,1,2.25,0.4732362204154181,0,-10.0,-12.956299186938125,12.956299186938125,10.0,LaLiga
2023,1,6.0,0.2288970366620359,0,-10.0,-18.669110998610773,18.669110998610773,10.0,LaLiga
2023,1,2.1,0.5370762293978472,0,-10.0,-29.059109485336165,29.059109485336165,10.0,LaLiga
2023,X,5.0,0.2274162568413611,0,-10.0,-8.56758026292534,8.56758026292534,10.0,LaLiga
2023,1,4.75,0.3406192545165318,0,-10.0,-41.19609726356841,41.19609726356841,10.0,LaLiga
2023,1,3.6,0.35497515710208466,1,26.0,69.47764139187618,26.72216976610622,10.0,LaLiga
2023,1,3.1,0.5072098304325675,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,X,6.0,0.26546144854063874,0,-10.0,-29.63843456219162,29.63843456219162,10.0,LaLiga
2023,2,3.0,0.4203691950956597,0,-10.0,-32.638448160872386,32.638448160872386,10.0,LaLiga
2023,X,4.2,0.31708942868936035,0,-10.0,-25.919968788696377,25.919968788696377,10.0,LaLiga
2023,X,4.0,0.32969262339374944,0,-10.0,-26.564207797916477,26.564207797916477,10.0,LaLiga
2023,2,2.4,0.6313263096011089,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,1,2.38,0.4960709802320669,1,13.799999999999999,45.16223323807978,32.72625596962303,10.0,LaLiga
2023,X,4.75,0.24324335060710378,0,-10.0,-10.360394358916203,10.360394358916203,10.0,LaLiga
2023,1,4.5,0.38635032753708076,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,X,4.2,0.3002678582731056,0,-10.0,-20.40039099586277,20.40039099586277,10.0,LaLiga
2023,1,4.75,0.27730250958378583,1,37.5,79.29673013074567,21.14579470153218,10.0,LaLiga
2023,X,6.0,0.23370341779653836,0,-10.0,-20.11102533896151,20.11102533896151,10.0,LaLiga
2023,1,2.15,0.5341238744851539,1,11.5,37.091582535770165,32.253550031104496,10.0,LaLiga
2023,1,4.0,0.4023167454149898,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,1,3.1,0.5300513552783199,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,1,3.1,0.44635477201165724,1,21.0,95.92494830903436,45.67854681382588,10.0,LaLiga
2023,2,3.0,0.4669217524781482,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,X,6.5,0.1907458588729758,0,-10.0,-10.902185576106488,10.902185576106488,10.0,LaLiga
2023,X,4.33,0.3000075297885405,0,-10.0,-22.449895194022556,22.449895194022556,10.0,LaLiga
2023,2,2.38,0.48925216233481716,1,13.799999999999999,41.10503658921621,29.786258397982767,10.0,LaLiga
2023,1,3.4,0.4751171681538038,0,-10.0,-50.0,50.0,10.0,LaLiga
2023,1,2.1,0.5606181820126591,1,11.0,44.32454555664605,40.29504141513277,10.0,LaLiga
2023,2,3.7,0.31773508802034117,0,-10.0,-16.261094969931698,16.261094969931698,10.0,LaLiga
2023,1,5.0,0.28970271608900716,0,-10.0,-28.032098777814735,28.032098777814735,10.0,LaLiga
2023,1,3.0,0.48297623012725205,1,20.0,100.0,50.0,10.0,LaLiga
2023,X,4.0,0.2713398359157364,1,30.0,21.339835915736405,7.113278638578802,10.0,LaLiga
2023,X,5.0,0.27784203504760224,1,40.0,97.30254380950282,24.325635952375706,10.0,LaLiga
2023,X,6.0,0.30492656899320125,1,50.0,207.38985348980185,41.47797069796037,10.0,LaLiga
2023,X,4.75,0.2523766297890743,0,-10.0,-13.252599433206875,13.252599433206875,10.0,LaLiga
